fecha,semana,mes,trimestre,anio,producto_id,producto_nombre,categoria,region,precio_unitario,costo_unitario,stock_disponible,unidades_vendidas,gasto_marketing,es_feriado,temperatura,clientes_nuevos,clientes_recurrentes,ingreso_total,ganancia_total
2023-06-05,75,6,2,2023,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Biobío,787000,614800,0,0,36000,0,12.1,0,0,0,0
2023-06-05,75,6,2,2023,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Araucanía,787000,614800,2,1,21000,0,12.1,0,1,787000,172200
2023-06-05,75,6,2,2023,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Antofagasta,787000,614800,0,0,45000,0,12.1,0,0,0,0
2023-06-05,75,6,2,2023,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Metropolitana,1189000,954000,6,3,32000,0,12.1,0,2,3567000,705000
2023-06-05,75,6,2,2023,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Valparaíso,1189000,954000,3,1,51000,0,12.1,0,1,1189000,235000
2023-06-05,75,6,2,2023,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Biobío,1189000,954000,0,0,36000,0,12.1,0,0,0,0
2023-06-05,75,6,2,2023,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Araucanía,1189000,954000,0,0,46000,0,12.1,0,0,0,0
2023-06-05,75,6,2,2023,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Antofagasta,1189000,954000,2,1,90000,0,12.1,0,1,1189000,235000
2023-06-05,75,6,2,2023,PROD-011,NVIDIA RTX 4090,Tarjetas Gráficas,Metropolitana,2129000,1749000,9,3,134000,0,12.1,0,3,6387000,1140000
2023-06-05,75,6,2,2023,PROD-011,NVIDIA RTX 4090,Tarjetas Gráficas,Valparaíso,2129000,1749000,0,0,155000,0,12.1,0,0,0,0
2023-06-05,75,6,2,2023,PROD-011,NVIDIA RTX 4090,Tarjetas Gráficas,Biobío,2129000,1749000,2,1,50000,0,12.1,0,1,2129000,380000
2023-06-05,75,6,2,2023,PROD-011,NVIDIA RTX 4090,Tarjetas Gráficas,Araucanía,2129000,1749000,0,0,130000,0,12.1,0,0,0,0
2023-06-05,75,6,2,2023,PROD-011,NVIDIA RTX 4090,Tarjetas Gráficas,Antofagasta,2129000,1749000,0,0,111000,0,12.1,0,0,0,0
2023-06-05,75,6,2,2023,PROD-012,Raspberry Pi 5 8GB,Mini PCs / SBC,Metropolitana,102000,74200,255,77,7000,0,12.1,29,45,7854000,2140600
2023-06-05,75,6,2,2023,PROD-012,Raspberry Pi 5 8GB,Mini PCs / SBC,Valparaíso,102000,74200,34,17,3000,0,12.1,4,11,1734000,472600
2023-06-05,75,6,2,2023,PROD-012,Raspberry Pi 5 8GB,Mini PCs / SBC,Biobío,102000,74200,66,17,5000,0,12.1,5,16,1734000,472600
2023-06-05,75,6,2,2023,PROD-012,Raspberry Pi 5 8GB,Mini PCs / SBC,Araucanía,102000,74200,49,18,7000,0,12.1,5,9,1836000,500400
2023-06-05,75,6,2,2023,PROD-012,Raspberry Pi 5 8GB,Mini PCs / SBC,Antofagasta,102000,74200,24,13,8000,0,12.1,2,8,1326000,361400
2023-06-05,75,6,2,2023,PROD-013,Orange Pi 5,Mini PCs / SBC,Metropolitana,90000,65720,128,34,5000,0,12.1,12,30,3060000,825520
2023-06-05,75,6,2,2023,PROD-013,Orange Pi 5,Mini PCs / SBC,Valparaíso,90000,65720,17,11,3000,0,12.1,4,11,990000,267080
2023-06-05,75,6,2,2023,PROD-013,Orange Pi 5,Mini PCs / SBC,Biobío,90000,65720,34,19,5000,0,12.1,6,9,1710000,461320
2023-06-05,75,6,2,2023,PROD-013,Orange Pi 5,Mini PCs / SBC,Araucanía,90000,65720,36,14,6000,0,12.1,7,13,1260000,339920
2023-06-05,75,6,2,2023,PROD-013,Orange Pi 5,Mini PCs / SBC,Antofagasta,90000,65720,16,7,4000,0,12.1,2,7,630000,169960
2023-06-12,76,6,2,2023,PROD-001,GPD Win 4,Laptops Compactas,Metropolitana,1534000,1166000,4,3,97000,0,9.9,0,2,4602000,1104000
2023-06-12,76,6,2,2023,PROD-001,GPD Win 4,Laptops Compactas,Valparaíso,1534000,1166000,5,2,73000,0,9.9,0,1,3068000,736000
2023-06-12,76,6,2,2023,PROD-001,GPD Win 4,Laptops Compactas,Biobío,1534000,1166000,9,3,84000,0,9.9,1,2,4602000,1104000
2023-06-12,76,6,2,2023,PROD-001,GPD Win 4,Laptops Compactas,Araucanía,1534000,1166000,0,0,93000,0,9.9,0,0,0,0
2023-06-12,76,6,2,2023,PROD-001,GPD Win 4,Laptops Compactas,Antofagasta,1534000,1166000,0,0,58000,0,9.9,0,0,0,0
2023-06-12,76,6,2,2023,PROD-002,GPD Pocket 3,Laptops Compactas,Metropolitana,1043000,795000,10,3,74000,0,9.9,1,3,3129000,744000
2023-06-12,76,6,2,2023,PROD-002,GPD Pocket 3,Laptops Compactas,Valparaíso,1043000,795000,4,2,60000,0,9.9,0,1,2086000,496000
2023-06-12,76,6,2,2023,PROD-002,GPD Pocket 3,Laptops Compactas,Biobío,1043000,795000,0,0,27000,0,9.9,0,0,0,0
2023-06-12,76,6,2,2023,PROD-002,GPD Pocket 3,Laptops Compactas,Araucanía,1043000,795000,0,0,80000,0,9.9,0,0,0,0
2023-06-12,76,6,2,2023,PROD-002,GPD Pocket 3,Laptops Compactas,Antofagasta,1043000,795000,2,1,31000,0,9.9,0,1,1043000,248000
2023-06-12,76,6,2,2023,PROD-003,ThinkPad T480,ThinkPad Business,Metropolitana,344000,233200,53,15,20000,0,9.9,8,12,5160000,1662000
2023-06-12,76,6,2,2023,PROD-003,ThinkPad T480,ThinkPad Business,Valparaíso,344000,233200,23,8,15000,0,9.9,2,5,2752000,886400
2023-06-12,76,6,2,2023,PROD-003,ThinkPad T480,ThinkPad Business,Biobío,344000,233200,26,10,23000,0,9.9,4,8,3440000,1108000
2023-06-12,76,6,2,2023,PROD-003,ThinkPad T480,ThinkPad Business,Araucanía,344000,233200,3,1,15000,0,9.9,0,1,344000,110800
2023-06-12,76,6,2,2023,PROD-003,ThinkPad T480,ThinkPad Business,Antofagasta,344000,233200,14,4,24000,0,9.9,1,2,1376000,443200
2023-06-12,76,6,2,2023,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Metropolitana,739000,508800,8,4,31000,0,9.9,1,4,2956000,920800
2023-06-12,76,6,2,2023,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Valparaíso,739000,508800,6,2,30000,0,9.9,0,2,1478000,460400
2023-06-12,76,6,2,2023,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Biobío,739000,508800,6,2,48000,0,9.9,0,2,1478000,460400
2023-06-12,76,6,2,2023,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Araucanía,739000,508800,0,0,28000,0,9.9,0,0,0,0
2023-06-12,76,6,2,2023,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Antofagasta,739000,508800,0,0,24000,0,9.9,0,0,0,0
2023-06-12,76,6,2,2023,PROD-005,ThinkPad X230,ThinkPad Business,Metropolitana,192000,127200,37,22,13000,0,9.9,7,12,4224000,1425600
2023-06-12,76,6,2,2023,PROD-005,ThinkPad X230,ThinkPad Business,Valparaíso,192000,127200,25,7,6000,0,9.9,3,5,1344000,453600
2023-06-12,76,6,2,2023,PROD-005,ThinkPad X230,ThinkPad Business,Biobío,192000,127200,4,3,6000,0,9.9,1,3,576000,194400
2023-06-12,76,6,2,2023,PROD-005,ThinkPad X230,ThinkPad Business,Araucanía,192000,127200,14,6,4000,0,9.9,1,4,1152000,388800
2023-06-12,76,6,2,2023,PROD-005,ThinkPad X230,ThinkPad Business,Antofagasta,192000,127200,20,10,8000,0,9.9,2,8,1920000,648000
2023-06-12,76,6,2,2023,PROD-006,Sony Vaio P VGN-P,Laptops Vintage,Metropolitana,552000,371000,0,0,28000,0,9.9,0,0,0,0
2023-06-12,76,6,2,2023,PROD-006,Sony Vaio P VGN-P,Laptops Vintage,Valparaíso,552000,371000,0,0,40000,0,9.9,0,0,0,0
2023-06-12,76,6,2,2023,PROD-006,Sony Vaio P VGN-P,Laptops Vintage,Biobío,552000,371000,3,1,21000,0,9.9,0,1,552000,181000
2023-06-12,76,6,2,2023,PROD-006,Sony Vaio P VGN-P,Laptops Vintage,Araucanía,552000,371000,0,0,37000,0,9.9,0,0,0,0
2023-06-12,76,6,2,2023,PROD-006,Sony Vaio P VGN-P,Laptops Vintage,Antofagasta,552000,371000,0,0,16000,0,9.9,0,0,0,0
2023-06-12,76,6,2,2023,PROD-007,Sony Vaio Z,Laptops Vintage,Metropolitana,492000,318000,4,2,14000,0,9.9,0,2,984000,348000
2023-06-12,76,6,2,2023,PROD-007,Sony Vaio Z,Laptops Vintage,Valparaíso,492000,318000,4,2,11000,0,9.9,0,2,984000,348000
2023-06-12,76,6,2,2023,PROD-007,Sony Vaio Z,Laptops Vintage,Biobío,492000,318000,3,1,35000,0,9.9,0,1,492000,174000
2023-06-12,76,6,2,2023,PROD-007,Sony Vaio Z,Laptops Vintage,Araucanía,492000,318000,0,0,36000,0,9.9,0,0,0,0
2023-06-12,76,6,2,2023,PROD-007,Sony Vaio Z,Laptops Vintage,Antofagasta,492000,318000,0,0,33000,0,9.9,0,0,0,0
2023-06-12,76,6,2,2023,PROD-008,Toshiba Libretto W100,Laptops Vintage,Metropolitana,411000,265000,1,1,17000,0,9.9,0,1,411000,146000
2023-06-12,76,6,2,2023,PROD-008,Toshiba Libretto W100,Laptops Vintage,Valparaíso,411000,265000,0,0,20000,0,9.9,0,0,0,0
2023-06-12,76,6,2,2023,PROD-008,Toshiba Libretto W100,Laptops Vintage,Biobío,411000,265000,6,2,17000,0,9.9,0,2,822000,292000
2023-06-12,76,6,2,2023,PROD-008,Toshiba Libretto W100,Laptops Vintage,Araucanía,411000,265000,0,0,30000,0,9.9,0,0,0,0
2023-06-12,76,6,2,2023,PROD-008,Toshiba Libretto W100,Laptops Vintage,Antofagasta,411000,265000,0,0,29000,0,9.9,0,0,0,0
2023-06-12,76,6,2,2023,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Metropolitana,771000,614800,15,5,32000,0,9.9,2,5,3855000,781000
2023-06-12,76,6,2,2023,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Valparaíso,771000,614800,6,2,51000,0,9.9,0,2,1542000,312400
2023-06-12,76,6,2,2023,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Biobío,771000,614800,3,1,58000,0,9.9,0,1,771000,156200
2023-06-12,76,6,2,2023,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Araucanía,771000,614800,0,0,53000,0,9.9,0,0,0,0
2023-06-12,76,6,2,2023,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Antofagasta,771000,614800,7,2,61000,0,9.9,0,1,1542000,312400
2023-06-12,76,6,2,2023,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Metropolitana,1172000,954000,9,4,51000,0,9.9,1,2,4688000,872000
2023-06-12,76,6,2,2023,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Valparaíso,1172000,954000,0,0,27000,0,9.9,0,0,0,0
2023-06-12,76,6,2,2023,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Biobío,1172000,954000,0,0,84000,0,9.9,0,0,0,0
2023-06-12,76,6,2,2023,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Araucanía,1172000,954000,2,1,40000,0,9.9,0,1,1172000,218000
2023-06-12,76,6,2,2023,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Antofagasta,1172000,954000,2,1,44000,0,9.9,0,1,1172000,218000
2023-06-12,76,6,2,2023,PROD-011,NVIDIA RTX 4090,Tarjetas Gráficas,Metropolitana,2139000,1749000,6,3,89000,0,9.9,1,3,6417000,1170000
2023-06-12,76,6,2,2023,PROD-011,NVIDIA RTX 4090,Tarjetas Gráficas,Valparaíso,2139000,1749000,0,0,108000,0,9.9,0,0,0,0
2023-06-12,76,6,2,2023,PROD-011,NVIDIA RTX 4090,Tarjetas Gráficas,Biobío,2139000,1749000,0,0,122000,0,9.9,0,0,0,0
2023-06-12,76,6,2,2023,PROD-011,NVIDIA RTX 4090,Tarjetas Gráficas,Araucanía,2139000,1749000,0,0,135000,0,9.9,0,0,0,0
2023-06-12,76,6,2,2023,PROD-011,NVIDIA RTX 4090,Tarjetas Gráficas,Antofagasta,2139000,1749000,0,0,107000,0,9.9,0,0,0,0
2023-06-12,76,6,2,2023,PROD-012,Raspberry Pi 5 8GB,Mini PCs / SBC,Metropolitana,101000,74200,123,53,4000,0,9.9,22,43,5353000,1420400
2023-06-12,76,6,2,2023,PROD-012,Raspberry Pi 5 8GB,Mini PCs / SBC,Valparaíso,101000,74200,26,16,7000,0,9.9,9,14,1616000,428800
2023-06-12,76,6,2,2023,PROD-012,Raspberry Pi 5 8GB,Mini PCs / SBC,Biobío,101000,74200,32,21,6000,0,9.9,6,11,2121000,562800
2023-06-12,76,6,2,2023,PROD-012,Raspberry Pi 5 8GB,Mini PCs / SBC,Araucanía,101000,74200,34,15,4000,0,9.9,7,14,1515000,402000
2023-06-12,76,6,2,2023,PROD-012,Raspberry Pi 5 8GB,Mini PCs / SBC,Antofagasta,101000,74200,58,20,8000,0,9.9,5,13,2020000,536000
2023-06-12,76,6,2,2023,PROD-013,Orange Pi 5,Mini PCs / SBC,Metropolitana,91000,65720,95,42,6000,0,9.9,17,29,3822000,1061760
2023-06-12,76,6,2,2023,PROD-013,Orange Pi 5,Mini PCs / SBC,Valparaíso,91000,65720,22,15,6000,0,9.9,5,12,1365000,379200
2023-06-12,76,6,2,2023,PROD-013,Orange Pi 5,Mini PCs / SBC,Biobío,91000,65720,53,14,2000,0,9.9,4,14,1274000,353920
2023-06-12,76,6,2,2023,PROD-013,Orange Pi 5,Mini PCs / SBC,Araucanía,91000,65720,6,2,2000,0,9.9,0,1,182000,50560
2023-06-12,76,6,2,2023,PROD-013,Orange Pi 5,Mini PCs / SBC,Antofagasta,91000,65720,8,5,7000,0,9.9,1,4,455000,126400
2023-06-19,77,6,2,2023,PROD-001,GPD Win 4,Laptops Compactas,Metropolitana,1528000,1166000,4,2,113000,0,11.1,0,2,3056000,724000
2023-06-19,77,6,2,2023,PROD-001,GPD Win 4,Laptops Compactas,Valparaíso,1528000,1166000,0,0,108000,0,11.1,0,0,0,0
2023-06-19,77,6,2,2023,PROD-001,GPD Win 4,Laptops Compactas,Biobío,1528000,1166000,2,1,73000,0,11.1,0,1,1528000,362000
2023-06-19,77,6,2,2023,PROD-001,GPD Win 4,Laptops Compactas,Araucanía,1528000,1166000,0,0,90000,0,11.1,0,0,0,0
2023-06-19,77,6,2,2023,PROD-001,GPD Win 4,Laptops Compactas,Antofagasta,1528000,1166000,0,0,91000,0,11.1,0,0,0,0
2023-06-19,77,6,2,2023,PROD-002,GPD Pocket 3,Laptops Compactas,Metropolitana,1019000,795000,11,6,80000,0,11.1,2,5,6114000,1344000
2023-06-19,77,6,2,2023,PROD-002,GPD Pocket 3,Laptops Compactas,Valparaíso,1019000,795000,3,1,70000,0,11.1,0,1,1019000,224000
2023-06-19,77,6,2,2023,PROD-002,GPD Pocket 3,Laptops Compactas,Biobío,1019000,795000,0,0,65000,0,11.1,0,0,0,0
2023-06-19,77,6,2,2023,PROD-002,GPD Pocket 3,Laptops Compactas,Araucanía,1019000,795000,0,0,72000,0,11.1,0,0,0,0
2023-06-19,77,6,2,2023,PROD-002,GPD Pocket 3,Laptops Compactas,Antofagasta,1019000,795000,0,0,32000,0,11.1,0,0,0,0
2023-06-19,77,6,2,2023,PROD-003,ThinkPad T480,ThinkPad Business,Metropolitana,350000,233200,25,10,20000,0,11.1,4,6,3500000,1168000
2023-06-19,77,6,2,2023,PROD-003,ThinkPad T480,ThinkPad Business,Valparaíso,350000,233200,6,2,20000,0,11.1,0,2,700000,233600
2023-06-19,77,6,2,2023,PROD-003,ThinkPad T480,ThinkPad Business,Biobío,350000,233200,3,1,25000,0,11.1,0,1,350000,116800
2023-06-19,77,6,2,2023,PROD-003,ThinkPad T480,ThinkPad Business,Araucanía,350000,233200,5,3,9000,0,11.1,1,2,1050000,350400
2023-06-19,77,6,2,2023,PROD-003,ThinkPad T480,ThinkPad Business,Antofagasta,350000,233200,3,2,25000,0,11.1,0,2,700000,233600
2023-06-19,77,6,2,2023,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Metropolitana,725000,508800,12,5,56000,0,11.1,1,4,3625000,1081000
2023-06-19,77,6,2,2023,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Valparaíso,725000,508800,7,2,16000,0,11.1,0,2,1450000,432400
2023-06-19,77,6,2,2023,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Biobío,725000,508800,3,1,48000,0,11.1,0,1,725000,216200
2023-06-19,77,6,2,2023,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Araucanía,725000,508800,0,0,38000,0,11.1,0,0,0,0
2023-06-19,77,6,2,2023,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Antofagasta,725000,508800,3,2,18000,0,11.1,0,1,1450000,432400
2023-06-19,77,6,2,2023,PROD-005,ThinkPad X230,ThinkPad Business,Metropolitana,198000,127200,32,11,5000,0,11.1,5,10,2178000,778800
2023-06-19,77,6,2,2023,PROD-005,ThinkPad X230,ThinkPad Business,Valparaíso,198000,127200,10,3,9000,0,11.1,1,2,594000,212400
2023-06-19,77,6,2,2023,PROD-005,ThinkPad X230,ThinkPad Business,Biobío,198000,127200,10,4,10000,0,11.1,0,3,792000,283200
2023-06-19,77,6,2,2023,PROD-005,ThinkPad X230,ThinkPad Business,Araucanía,198000,127200,11,4,9000,0,11.1,1,3,792000,283200
2023-06-19,77,6,2,2023,PROD-005,ThinkPad X230,ThinkPad Business,Antofagasta,198000,127200,27,7,7000,0,11.1,2,4,1386000,495600
2023-06-19,77,6,2,2023,PROD-006,Sony Vaio P VGN-P,Laptops Vintage,Metropolitana,558000,371000,1,1,21000,0,11.1,0,1,558000,187000
2023-06-19,77,6,2,2023,PROD-006,Sony Vaio P VGN-P,Laptops Vintage,Valparaíso,558000,371000,3,1,24000,0,11.1,0,1,558000,187000
2023-06-19,77,6,2,2023,PROD-006,Sony Vaio P VGN-P,Laptops Vintage,Biobío,558000,371000,0,0,42000,0,11.1,0,0,0,0
2023-06-19,77,6,2,2023,PROD-006,Sony Vaio P VGN-P,Laptops Vintage,Araucanía,558000,371000,0,0,28000,0,11.1,0,0,0,0
2023-06-19,77,6,2,2023,PROD-006,Sony Vaio P VGN-P,Laptops Vintage,Antofagasta,558000,371000,2,1,27000,0,11.1,0,1,558000,187000
2023-06-19,77,6,2,2023,PROD-007,Sony Vaio Z,Laptops Vintage,Metropolitana,485000,318000,11,3,12000,0,11.1,1,2,1455000,501000
2023-06-19,77,6,2,2023,PROD-007,Sony Vaio Z,Laptops Vintage,Valparaíso,485000,318000,0,0,22000,0,11.1,0,0,0,0
2023-06-19,77,6,2,2023,PROD-007,Sony Vaio Z,Laptops Vintage,Biobío,485000,318000,0,0,26000,0,11.1,0,0,0,0
2023-06-19,77,6,2,2023,PROD-007,Sony Vaio Z,Laptops Vintage,Araucanía,485000,318000,0,0,22000,0,11.1,0,0,0,0
2023-06-19,77,6,2,2023,PROD-007,Sony Vaio Z,Laptops Vintage,Antofagasta,485000,318000,0,0,30000,0,11.1,0,0,0,0
2023-06-19,77,6,2,2023,PROD-008,Toshiba Libretto W100,Laptops Vintage,Metropolitana,416000,265000,6,2,25000,0,11.1,0,2,832000,302000
2023-06-19,77,6,2,2023,PROD-008,Toshiba Libretto W100,Laptops Vintage,Valparaíso,416000,265000,0,0,19000,0,11.1,0,0,0,0
2023-06-19,77,6,2,2023,PROD-008,Toshiba Libretto W100,Laptops Vintage,Biobío,416000,265000,2,1,9000,0,11.1,0,1,416000,151000
2023-06-19,77,6,2,2023,PROD-008,Toshiba Libretto W100,Laptops Vintage,Araucanía,416000,265000,4,2,12000,0,11.1,0,1,832000,302000
2023-06-19,77,6,2,2023,PROD-008,Toshiba Libretto W100,Laptops Vintage,Antofagasta,416000,265000,6,2,32000,0,11.1,0,2,832000,302000
2023-06-19,77,6,2,2023,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Metropolitana,765000,614800,8,5,26000,0,11.1,1,3,3825000,751000
2023-06-19,77,6,2,2023,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Valparaíso,765000,614800,8,3,17000,0,11.1,0,2,2295000,450600
2023-06-19,77,6,2,2023,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Biobío,765000,614800,4,2,49000,0,11.1,0,1,1530000,300400
2023-06-19,77,6,2,2023,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Araucanía,765000,614800,0,0,41000,0,11.1,0,0,0,0
2023-06-19,77,6,2,2023,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Antofagasta,765000,614800,0,0,53000,0,11.1,0,0,0,0
2023-06-19,77,6,2,2023,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Metropolitana,1165000,954000,10,4,89000,0,11.1,2,3,4660000,844000
2023-06-19,77,6,2,2023,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Valparaíso,1165000,954000,1,1,70000,0,11.1,0,1,1165000,211000
2023-06-19,77,6,2,2023,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Biobío,1165000,954000,0,0,79000,0,11.1,0,0,0,0
2023-06-19,77,6,2,2023,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Araucanía,1165000,954000,4,2,38000,0,11.1,0,1,2330000,422000
2023-06-19,77,6,2,2023,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Antofagasta,1165000,954000,3,1,67000,0,11.1,0,1,1165000,211000
2023-06-19,77,6,2,2023,PROD-011,NVIDIA RTX 4090,Tarjetas Gráficas,Metropolitana,2159000,1749000,3,2,65000,0,11.1,0,2,4318000,820000
2023-06-19,77,6,2,2023,PROD-011,NVIDIA RTX 4090,Tarjetas Gráficas,Valparaíso,2159000,1749000,0,0,157000,0,11.1,0,0,0,0
2023-06-19,77,6,2,2023,PROD-011,NVIDIA RTX 4090,Tarjetas Gráficas,Biobío,2159000,1749000,0,0,46000,0,11.1,0,0,0,0
2023-06-19,77,6,2,2023,PROD-011,NVIDIA RTX 4090,Tarjetas Gráficas,Araucanía,2159000,1749000,0,0,84000,0,11.1,0,0,0,0
2023-06-19,77,6,2,2023,PROD-011,NVIDIA RTX 4090,Tarjetas Gráficas,Antofagasta,2159000,1749000,0,0,169000,0,11.1,0,0,0,0
2023-06-19,77,6,2,2023,PROD-012,Raspberry Pi 5 8GB,Mini PCs / SBC,Metropolitana,101000,74200,88,56,3000,0,11.1,20,32,5656000,1500800
2023-06-19,77,6,2,2023,PROD-012,Raspberry Pi 5 8GB,Mini PCs / SBC,Valparaíso,101000,74200,23,14,3000,0,11.1,5,7,1414000,375200
2023-06-19,77,6,2,2023,PROD-012,Raspberry Pi 5 8GB,Mini PCs / SBC,Biobío,101000,74200,94,31,7000,0,11.1,14,23,3131000,830800
2023-06-19,77,6,2,2023,PROD-012,Raspberry Pi 5 8GB,Mini PCs / SBC,Araucanía,101000,74200,52,14,5000,0,11.1,5,13,1414000,375200
2023-06-19,77,6,2,2023,PROD-012,Raspberry Pi 5 8GB,Mini PCs / SBC,Antofagasta,101000,74200,33,14,8000,0,11.1,7,10,1414000,375200
2023-06-19,77,6,2,2023,PROD-013,Orange Pi 5,Mini PCs / SBC,Metropolitana,93000,65720,83,24,2000,0,11.1,14,20,2232000,654720
2023-06-19,77,6,2,2023,PROD-013,Orange Pi 5,Mini PCs / SBC,Valparaíso,93000,65720,14,9,2000,0,11.1,4,5,837000,245520
2023-06-19,77,6,2,2023,PROD-013,Orange Pi 5,Mini PCs / SBC,Biobío,93000,65720,31,10,5000,0,11.1,3,11,930000,272800
2023-06-19,77,6,2,2023,PROD-013,Orange Pi 5,Mini PCs / SBC,Araucanía,93000,65720,18,9,6000,0,11.1,2,8,837000,245520
2023-06-19,77,6,2,2023,PROD-013,Orange Pi 5,Mini PCs / SBC,Antofagasta,93000,65720,17,6,4000,0,11.1,1,4,558000,163680
2023-06-26,78,6,2,2023,PROD-001,GPD Win 4,Laptops Compactas,Metropolitana,1536000,1166000,10,6,45000,0,9.9,3,5,9216000,2220000
2023-06-26,78,6,2,2023,PROD-001,GPD Win 4,Laptops Compactas,Valparaíso,1536000,1166000,0,0,111000,0,9.9,0,0,0,0
2023-06-26,78,6,2,2023,PROD-001,GPD Win 4,Laptops Compactas,Biobío,1536000,1166000,0,0,80000,0,9.9,0,0,0,0
2023-06-26,78,6,2,2023,PROD-001,GPD Win 4,Laptops Compactas,Araucanía,1536000,1166000,0,0,62000,0,9.9,0,0,0,0
2023-06-26,78,6,2,2023,PROD-001,GPD Win 4,Laptops Compactas,Antofagasta,1536000,1166000,1,1,108000,0,9.9,0,1,1536000,370000
2023-06-26,78,6,2,2023,PROD-002,GPD Pocket 3,Laptops Compactas,Metropolitana,1013000,795000,20,6,21000,0,9.9,1,6,6078000,1308000
2023-06-26,78,6,2,2023,PROD-002,GPD Pocket 3,Laptops Compactas,Valparaíso,1013000,795000,0,0,32000,0,9.9,0,0,0,0
2023-06-26,78,6,2,2023,PROD-002,GPD Pocket 3,Laptops Compactas,Biobío,1013000,795000,0,0,24000,0,9.9,0,0,0,0
2023-06-26,78,6,2,2023,PROD-002,GPD Pocket 3,Laptops Compactas,Araucanía,1013000,795000,2,1,73000,0,9.9,0,1,1013000,218000
2023-06-26,78,6,2,2023,PROD-002,GPD Pocket 3,Laptops Compactas,Antofagasta,1013000,795000,0,0,33000,0,9.9,0,0,0,0
2023-06-26,78,6,2,2023,PROD-003,ThinkPad T480,ThinkPad Business,Metropolitana,349000,233200,21,12,13000,0,9.9,5,11,4188000,1389600
2023-06-26,78,6,2,2023,PROD-003,ThinkPad T480,ThinkPad Business,Valparaíso,349000,233200,12,4,23000,0,9.9,1,3,1396000,463200
2023-06-26,78,6,2,2023,PROD-003,ThinkPad T480,ThinkPad Business,Biobío,349000,233200,13,5,28000,0,9.9,1,3,1745000,579000
2023-06-26,78,6,2,2023,PROD-003,ThinkPad T480,ThinkPad Business,Araucanía,349000,233200,23,6,24000,0,9.9,3,5,2094000,694800
2023-06-26,78,6,2,2023,PROD-003,ThinkPad T480,ThinkPad Business,Antofagasta,349000,233200,2,1,11000,0,9.9,0,1,349000,115800
2023-06-26,78,6,2,2023,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Metropolitana,748000,508800,29,8,48000,0,9.9,1,6,5984000,1913600
2023-06-26,78,6,2,2023,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Valparaíso,748000,508800,5,2,21000,0,9.9,0,2,1496000,478400
2023-06-26,78,6,2,2023,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Biobío,748000,508800,2,1,40000,0,9.9,0,1,748000,239200
2023-06-26,78,6,2,2023,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Araucanía,748000,508800,1,1,55000,0,9.9,0,1,748000,239200
2023-06-26,78,6,2,2023,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Antofagasta,748000,508800,2,1,52000,0,9.9,0,1,748000,239200
